ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
619177481,Audio,Northern Mockingbird,Mimus polyglottos,,Andrew W.,2024-05-17,2024,5,17,813,United States,US-MA-017,Massachusetts,Middlesex,Mount Auburn Cemetery,42.3710000,-71.1460000,Adult Male – 1,Song,Unspecified,"","",,,,,,,S175072458,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
619164524,Audio,Northern Mockingbird,Mimus polyglottos,,Sara F.,2024-05-16,2024,5,16,2048,United States,US-PA-003,Pennsylvania,Allegheny,Beechwood Blvd.,40.4217725,-79.9178520,"",,Unspecified,"","",,,,,,,S175003746,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
619161049,Audio,Northern Mockingbird,Mimus polyglottos,Passer domesticus -- House Sparrow,Alejandro Sautié Viera,2024-05-16,2024,5,16,1510,Cuba,CU-03,La Habana,,La vida en el patio,23.0905650,-82.3734347,"Adult – 1; Juvenile – 1",,Unspecified,"","",,,,,,,S174998828,"",,,Sinsonte llamando al pichón.,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
619158432,Audio,Northern Mockingbird,Mimus polyglottos,,Khloe Campbell,2024-05-16,2024,5,16,1126,United States,US-OK-023,Oklahoma,Choctaw,"74523, Antlers US-OK 34.12534, -95.64327",34.1253420,-95.6432720,Adult – 1,Song,Unspecified,"","",,, iPad (8th generation), Uniwit Mini Portable Vocal/Instrument Microphone,"",,S174892056,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.50,2,"",,
619155299,Audio,Northern Mockingbird,Mimus polyglottos,,Anonymous,2024-05-16,2024,5,16,1157,United States,US-CO-069,Colorado,Larimer,North Co Road 15,40.8505340,-105.0759287,"",,Unspecified,"","",,,,,,,S174909680,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
619139077,Audio,Northern Mockingbird,Mimus polyglottos,,Martin Wall,2024-05-15,2024,5,15,709,United States,US-NC-031,North Carolina,Carteret,"Fort Macon SP--Visitor's Center",34.6976320,-76.6789480,"","",Not Used,"","",,,iPhone SE,,,,S174659769,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
619097173,Audio,Northern Mockingbird,Mimus polyglottos,Baeolophus inornatus -- Oak Titmouse,Jane Tatchell,2024-05-12,2024,5,12,715,United States,US-CA-081,California,San Mateo,Santa Clara Ave to Stulsaft Park,37.4509790,-122.2346320,Unknown – 1,Song,Unspecified,"","",,,Samsung Galaxy S20 Ultra,,,,S173941927,"",,,Merlin recording,,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
619081514,Audio,Northern Mockingbird,Mimus polyglottos,,Kathleen Gibbons,2024-05-10,2024,5,10,952,United States,US-FL-103,Florida,Pinellas,St. Petersburg Pier,27.7737852,-82.6221657,"",,Unspecified,"","",,,,,,,S173245052,"",,,,2 foraging in grass near mourning dove,Mimus polyglottos,normoc,Species,27870,,3.00,2,,,
619077206,Audio,Northern Mockingbird,Mimus polyglottos,,Kristen Johnson,2024-05-05,2024,5,5,803,United States,US-NC-129,North Carolina,New Hanover,"Columbia Ave, Carolina Beach (34.0303,-77.9021)",34.0302990,-77.9021320,"",Song,Unspecified,"","",,,iPhone SE,,,,S172145192,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
619075851,Audio,Northern Mockingbird,Mimus polyglottos,,Calvin Mandes,2024-05-11,2024,5,11,1321,United States,US-MD-021,Maryland,Frederick,Gum Spring Rd Area,39.3127640,-77.6180177,"",,Unspecified,"","",,,,,,,S174641259,"",,,,,Mimus polyglottos,normoc,Species,27870,,4.00,1,,,
619067440,Audio,Northern Mockingbird,Mimus polyglottos,,James (Jim) Holmes,2024-05-14,2024,5,14,510,United States,US-AZ-023,Arizona,Santa Cruz,Montosa Canyon--km 1 (culvert area),31.6714585,-110.9410820,"",Song,Not Used,"","",,,MixPre-3 II,Wildtronics Pro Mono,Parabolic dish,,S174575230,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,6,"",,
619066406,Audio,Northern Mockingbird,Mimus polyglottos,,Howard Sands,2024-05-14,2024,5,14,1940,United States,US-OR-029,Oregon,Jackson,Denman WMA--Ave. G and Ave. H ponds,42.4395971,-122.8673269,"",,Unspecified,"","",,,,,,,S174601524,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
619053289,Audio,Northern Mockingbird,Mimus polyglottos,"Icterus galbula -- Baltimore Oriole; Spizella passerina -- Chipping Sparrow",Corvus 𓄿,2024-05-13,2024,5,13,1259,United States,US-PA-003,Pennsylvania,Allegheny,North Park--North Park Lake,40.5966189,-79.9981499,Adult Male – 1,"Call; Song",Unspecified,"","",,,,,,,S174299943,"",,,"The best mimid I've ever heard. The only species you can hear in this that are separate are the baltimore oriole and chipping sparrow. The killdeer, vireos, american robin, scarlet tanager, yellow-breasted chats, bg gnatcatchers, white breasted nuthatch, multiple woodpecker interaction calls, northern flicker, blue jays, eastern phoebe, and more are all mimicked by the mockingbird. He was right next to me and I have heard a lot of mimickry over time and if I was not looking at him, and they weren't all in the order one at a time, I would have been convinced these were all the species that he copied because he even managed to ""throw"" his voice somehow where sounds came from various directions. Really cool to watch him and listen.","The best mimid I've ever heard. The only species you can hear in this that are separate are the baltimore oriole and chipping sparrow. The killdeer, vireos, american robin, scarlet tanager, yellow-breasted chats, bg gnatcatchers, white breasted nuthatch, multiple woodpecker interaction calls, northern flicker, blue jays, eastern phoebe, and more are all mimicked by the mockingbird. He was right next to me and I have heard a lot of mimickry over time and if I was not looking at him, and they weren't all in the order one at a time, I would have been convinced these were all the species that he copied because he even managed to ""throw"" his voice somehow where sounds came from various directions. Really cool to watch him and listen.",Mimus polyglottos,normoc,Species,27870,,3.50,2,"",,
619042448,Audio,Northern Mockingbird,Mimus polyglottos,,Gang Wu,2024-05-14,2024,5,14,1543,Canada,CA-ON-OT,Ontario,Ottawa,"Ottawa International Airport, Ottawa CA-ON 45.32886, -75.67693",45.3288580,-75.6769300,"",,Unspecified,"","",,,,,,,S174539361,"",,,,"Continuing&#xff0c;photos",Mimus polyglottos,normoc,Species,27870,,3.50,2,,,
619039689,Audio,Northern Mockingbird,Mimus polyglottos,,Mark W. Lockwood,2024-05-14,2024,5,14,651,United States,US-TX-107,Texas,Crosby,White River Lake (PHP 023),33.4737991,-101.0861160,"",,Unspecified,"","",,,,,,,S174504543,"",,,,,Mimus polyglottos,normoc,Species,27870,,1.00,1,,,
619005184,Audio,Northern Mockingbird,Mimus polyglottos,,Anika Balint,2024-05-10,2024,5,10,1131,United States,US-CA-073,California,San Diego,Waters End Neighborhood,33.1059210,-117.3156170,"",,Unspecified,"","",,,,,,,S173273824,"",,,,,Mimus polyglottos,normoc,Species,27870,,4.00,1,,,
618987638,Audio,Northern Mockingbird,Mimus polyglottos,,Matthew Stephens,2024-05-13,2024,5,13,1452,United States,US-KS-037,Kansas,Crawford,PSU Campus,37.3912638,-94.7023389,"",,Unspecified,"","",,,,,,,S174322466,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
618985590,Audio,Northern Mockingbird,Mimus polyglottos,,Natasza Fontaine,2024-05-12,2024,5,12,1011,United States,US-FL-037,Florida,Franklin,St. George Island SP--Youth Camp Area,29.6917868,-84.7880416,"","Foraging or Eating; Song",Not Used,"","",,,Android Phone,,Song Meter Touch App,,S173957342,"",,,,,Mimus polyglottos,normoc,Species,27870,,4.50,2,"",,
618966540,Audio,Northern Mockingbird,Mimus polyglottos,,Debra Halter,2024-05-12,2024,5,12,2048,United States,US-TX-485,Texas,Wichita,"Home, Wichita Falls, Texas, US (33.889, -98.468)",33.8889315,-98.4678238,"",,Unspecified,"","",,,,,,,S174148877,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618960602,Audio,Northern Mockingbird,Mimus polyglottos,,Craig Kesselheim,2024-05-13,2024,5,13,650,United States,US-ME-009,Maine,Hancock,Bar Harbor,44.3873836,-68.2059524,"",,Unspecified,"","",,,,,,,S174234571,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
618955450,Audio,Northern Mockingbird,Mimus polyglottos,,Jedediah Smith,2024-05-13,2024,5,13,730,United States,US-NC-187,North Carolina,Washington,"840 U.S. 64, Plymouth, North Carolina, US (35.85, -76.756)",35.8504057,-76.7563387,"",,Unspecified,"","",,,,,,,S174197463,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618944486,Audio,Northern Mockingbird,Mimus polyglottos,Zenaida asiatica -- White-winged Dove,Gregory Allen,2024-04-28,2024,4,28,559,Puerto Rico,PR-PO,Ponce,,La Guancha de Ponce,17.9651447,-66.6147691,"","",Not Used,"","",,,Zoom F3,Sennheiser MKE 600,,,S174160648,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
618936541,Audio,Northern Mockingbird,Mimus polyglottos,,Flocking Around,2024-05-11,2024,5,11,1611,United States,US-WY-025,Wyoming,Natrona,Alcova Dam area,42.5500700,-106.7176938,"",,Unspecified,"","",,,,,,,S173724291,"",,,,Upload sound,Mimus polyglottos,normoc,Species,27870,,4.00,2,,,
618935625,Audio,Northern Mockingbird,Mimus polyglottos,,Ben Baldwin,2024-05-12,2024,5,12,1541,United States,US-WI-007,Wisconsin,Bayfield,91950 Old County Highway K,46.9103050,-90.8365890,"",,Unspecified,"","",,,,,,,S174067980,"",,,,After hearing it sing for a while it finally showed up in my yard. Robin sized but slimmer. Gray with darker wings and tail with white patches. Loose wingbeats and thin bill.,Mimus polyglottos,normoc,Species,27870,,1.00,1,,,
618930056,Audio,Northern Mockingbird,Mimus polyglottos,,Evan Farese,2024-05-12,2024,5,12,1715,United States,US-TX-061,Texas,Cameron,UTRGV Brownsville (campus & resacas),25.8954255,-97.4872156,"",,Unspecified,"","",,,,,,,S174134597,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618922287,Audio,Northern Mockingbird,Mimus polyglottos,,Kevin Gong,2024-05-12,2024,5,12,1534,United States,US-PA-017,Pennsylvania,Bucks,George School (Langhorne NE),40.2121832,-74.9352085,"",,Unspecified,"","",,,,,,,S174047573,"",,,Fledgling begging calls,Two babies ! in the holly bushes just north of walton west side entrance. got calls of the fledglings calling very loudly begging for food and the parent that perched on the side and called very loudly while I was observing. will try to get some photos later,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618922288,Audio,Northern Mockingbird,Mimus polyglottos,,Kevin Gong,2024-05-12,2024,5,12,1534,United States,US-PA-017,Pennsylvania,Bucks,George School (Langhorne NE),40.2121832,-74.9352085,"",,Unspecified,"","",,,,,,,S174047573,"",,,Adult harsh calls next to the nest,Two babies ! in the holly bushes just north of walton west side entrance. got calls of the fledglings calling very loudly begging for food and the parent that perched on the side and called very loudly while I was observing. will try to get some photos later,Mimus polyglottos,normoc,Species,27870,,4.00,2,,,
618914810,Audio,Northern Mockingbird,Mimus polyglottos,,JoAnn Potter Riggle 🦤,2024-05-02,2024,5,2,733,United States,US-NJ-009,New Jersey,Cape May,Nummy Island,39.0365891,-74.7912741,"",,Unspecified,"","",,,,,,,S171563681,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618913148,Audio,Northern Mockingbird,Mimus polyglottos,,Gayle Dangers-Meusel,2024-05-11,2024,5,11,1655,United States,US-CA-069,California,San Benito,"My yard, Carr Ave., Aromas",36.8860892,-121.6302985,"",,Unspecified,"","",,,,,,,S174068961,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618893875,Audio,Northern Mockingbird,Mimus polyglottos,,s c,2024-05-10,2024,5,10,635,United States,US-WI-025,Wisconsin,Dane,Yard,43.0214039,-89.2773807,"",,Unspecified,"","",,,,,,,S173220496,"",,,,"Gray bird with white underparts, long tail feeding in a birch tree. Roughly robin-sized. Moved through the yard with a Tennessee and a Black throated Blue. In the background at :23 and :54, but a poor recording.",Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618885627,Audio,Northern Mockingbird,Mimus polyglottos,,niki banke,2024-04-28,2024,4,28,1401,United States,US-NY-055,New York,Monroe,"King's Bend Park",43.0882036,-77.5359251,"",,Unspecified,"","",,,,,,,S170794532,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618879415,Audio,Northern Mockingbird,Mimus polyglottos,,Paul Rose,2024-05-11,2024,5,11,955,United States,US-GA-015,Georgia,Bartow,Rosedale Farm,34.1149788,-84.8518753,"",,Unspecified,"","",,,,,,,S173845731,"",,,,"Multiple visual observation, multiple Merlin Recording",Mimus polyglottos,normoc,Species,27870,,1.00,1,,,
618871573,Audio,Northern Mockingbird,Mimus polyglottos,,Ava Pun,2024-05-11,2024,5,11,1344,United States,US-CA-085,California,Santa Clara,Gold St. at Elizabeth St.,37.4280258,-121.9758475,"",Song,Not Used,"","",,,iPhone SE 3,,,,S173804877,"",,,,,Mimus polyglottos,normoc,Species,27870,,2.00,1,"",,
618866170,Audio,Northern Mockingbird,Mimus polyglottos,,Ashley Hopkins NFC Station,2024-05-08,2024,5,8,0,United States,US-CA-037,California,Los Angeles,Chipperton Lane,33.8304495,-118.1040926,"",,Unspecified,"","",,,Sony PCM A10,Sennheiser MKE600,,,S173799864,"",,,03:24,,Mimus polyglottos,normoc,Species,27870,,1.50,2,,,
618859252,Audio,Northern Mockingbird,Mimus polyglottos,"Melanerpes aurifrons aurifrons -- Golden-fronted Woodpecker (Northern); Cyanocitta cristata -- Blue Jay",Shelia Hargis,2024-05-11,2024,5,11,1412,United States,US-TX-453,Texas,Travis,Home,30.1719900,-97.8669800,Adult Male – 1,Song,Not Used,"","",,,,,,,S173757368,"",,,,Bird sang constantly for nearly the entire time.,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
618857238,Audio,Northern Mockingbird,Mimus polyglottos,,Arnaud  Valade,2024-05-11,2024,5,11,1923,Canada,CA-QC-MR,Quebec,Montréal,Boisé Vimont,45.5601360,-73.5306140,"",,Unspecified,"","",,,,,,,S173757143,"",,,,,Mimus polyglottos,normoc,Species,27870,,2.00,1,,,
618843975,Audio,Northern Mockingbird,Mimus polyglottos,,Delvis Toledo,2024-04-20,2024,4,20,1245,Cuba,CU-16,Mayabeque,,Ceiba Mocha - Pan de Matanzas,22.9970078,-81.7182015,"",,Unspecified,"","",,,,,,,S169585877,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
618839282,Audio,Northern Mockingbird,Mimus polyglottos,,Philip Kline,2024-05-08,2024,5,8,1643,United States,US-NM-043,New Mexico,Sandoval,Cibola NF--Strip Mine Trail,35.3001666,-106.4805543,"",Song,Unspecified,"","",,,,,,,S172905107,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
618836201,Audio,Northern Mockingbird,Mimus polyglottos,,Delvis Toledo,2024-05-11,2024,5,11,1100,Cuba,CU-05,Villa Clara,,Santa Clara - Centro Urbano,22.4072903,-79.9655551,"",,Unspecified,"","",,,,,,,S173683025,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
618828861,Audio,Northern Mockingbird,Mimus polyglottos,,Marjel Morales Gato,2024-05-11,2024,5,11,856,Cuba,CU-11,Holguín,,La Agraria- Alrrededores del Aeropuerto Holguín.,20.8007682,-76.2947753,"",,Unspecified,"","",,,,,,,S173513936,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618828859,Audio,Northern Mockingbird,Mimus polyglottos,,Marjel Morales Gato,2024-05-11,2024,5,11,856,Cuba,CU-11,Holguín,,La Agraria- Alrrededores del Aeropuerto Holguín.,20.8007682,-76.2947753,"",,Unspecified,"","",,,,,,,S173513936,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618822160,Audio,Northern Mockingbird,Mimus polyglottos,,Greg Krog,2024-05-11,2024,5,11,1142,United States,US-TN-157,Tennessee,Shelby,"4739 Colonial Green Pl, Memphis US-TN (35.1162,-89.9037)",35.1162060,-89.9037120,"",,Unspecified,"","",,,,,,,S173585646,"",,,,Singing and chortling from top of vent pipe on roof,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618814748,Audio,Northern Mockingbird,Mimus polyglottos,,Paul Hueber,2024-05-11,2024,5,11,801,United States,US-FL-117,Florida,Seminole,SLHNWR (private),28.6438255,-81.3941453,"",Call,Unspecified,"","",,,,,,,S173500396,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
618785495,Audio,Northern Mockingbird,Mimus polyglottos,,Greg Gillson,2024-03-11,2024,3,11,909,United States,US-AZ-019,Arizona,Pima,Highway Tank,32.3265519,-112.7879405,"",,Unspecified,"","",,,,,,,S164433574,"",,,,"Imitating numerous bird species including Mexican Jay, rock wren, gray vireo, gilded flicker, ash throat flycatcher, curve billed thrasher, others.",Mimus polyglottos,normoc,Species,27870,,3.50,2,,,
618781961,Audio,Northern Mockingbird,Mimus polyglottos,,Anonymous,2024-05-10,2024,5,10,1405,United States,US-FL-057,Florida,Hillsborough,Fishhawk RoW,27.8273000,-82.2163050,"",,Unspecified,"","",,,,,,,S173301063,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.50,2,,,
618778836,Audio,Northern Mockingbird,Mimus polyglottos,,Jules-Alex Banville,2024-05-10,2024,5,10,809,Canada,CA-QC-RM,Quebec,Rimouski-Neigette,Sentier du littoral/Marais de Sacré-Coeur,48.4414645,-68.5655771,"",,Unspecified,"","",,,,,,,S173223874,"",,,,"Se prend pour une sterne pierregarin, un pluvier semipalmé, un râle de Virginie, un martin-pêcheur, une hirondelle noire… et plein d’autres espèces",Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
618768812,Audio,Northern Mockingbird,Mimus polyglottos,,Noelle Brooks,2024-05-09,2024,5,9,829,United States,US-TX-029,Texas,Bexar,San Antonio Botanical Garden (HOTE 096),29.4574171,-98.4593011,"",,Unspecified,"","",,,,,,,S173049741,"",,,,,Mimus polyglottos,normoc,Species,27870,,4.00,1,,,
618744576,Audio,Northern Mockingbird,Mimus polyglottos,,Todd Kiraly,2024-05-08,2024,5,8,545,United States,US-DC-001,District of Columbia,District of Columbia,Theodore Roosevelt Island,38.8964407,-77.0639175,"",,Unspecified,"","",,,,,,,S173126181,"",,,,,Mimus polyglottos,normoc,Species,27870,,4.00,1,,,
618744577,Audio,Northern Mockingbird,Mimus polyglottos,,Todd Kiraly,2024-05-08,2024,5,8,545,United States,US-DC-001,District of Columbia,District of Columbia,Theodore Roosevelt Island,38.8964407,-77.0639175,"",,Unspecified,"","",,,,,,,S173126181,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
618734914,Audio,Northern Mockingbird,Mimus polyglottos,,Jeffrey Gleason,2024-05-09,2024,5,9,1734,United States,US-FL-075,Florida,Levy,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",29.3411150,-82.5030380,"",,Unspecified,"","",,,,,,,S173097877,"",,,,1 singing Male in woods along trail between house and backside of property 4th 1/4,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618731349,Audio,Northern Mockingbird,Mimus polyglottos,,Daxton Bryce,2024-05-09,2024,5,9,1200,United States,US-UT-049,Utah,Utah,4000 West & Lake Shore (Utah Co.),40.1437905,-111.7493248,"",,Unspecified,"","",,,,,,,S173084870,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618729463,Audio,Northern Mockingbird,Mimus polyglottos,,Terry Rosenmeier,2024-05-09,2024,5,9,903,United States,US-AZ-019,Arizona,Pima,Madera Canyon--Proctor Rd.,31.7399380,-110.8861470,"",,Unspecified,"","",,,,,,,S173036613,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.50,2,,,
618728862,Audio,Northern Mockingbird,Mimus polyglottos,,Kalvin Chan,2024-04-30,2024,4,30,1711,Canada,CA-ON-NF,Ontario,Norfolk,Long Point--Breakwater (restricted access),42.5611096,-80.2817345,"",,Unspecified,"","",,,,,,,S171219020,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
618728863,Audio,Northern Mockingbird,Mimus polyglottos,,Kalvin Chan,2024-04-30,2024,4,30,1711,Canada,CA-ON-NF,Ontario,Norfolk,Long Point--Breakwater (restricted access),42.5611096,-80.2817345,"",,Unspecified,"","",,,,,,,S171219020,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
618711856,Audio,Northern Mockingbird,Mimus polyglottos,,Lynn Curry,2024-05-09,2024,5,9,900,Canada,CA-ON-OT,Ontario,Ottawa,Ottawa--Frank Ryan & Elmhurst Parks,45.3576380,-75.7870878,"",,Unspecified,"","",,,,,,,S172990779,"",,,,Heard clearly and seen  recording to follow,Mimus polyglottos,normoc,Species,27870,,4.00,1,,,
618701531,Audio,Northern Mockingbird,Mimus polyglottos,,Jack Gregor,2024-05-08,2024,5,8,2344,United States,US-MD-009,Maryland,Calvert,"9130 Bay Ave, North Beach US-MD (38.7082,-76.5317)",38.7082455,-76.5317819,Adult – 1,Song,Not Used,"","",,,iPhone 7 Plus,,,,S172931815,"",,,"Northern mockingbird singing in the middle of the night -- recorded 1/2 block from the Chesapeake Bay (hence its osprey imitation).  There's some shuffling about in the background as I move throughout the home with my sun conure who vocalizes slightly at 1:02, 3:01, 3:07, & 3:18.","Mimicking osprey for the most part, which I thought noteworthy since I've heard mockingbirds on this block imitate at least 10 species, whereas this one seems focused on osprey calls for over an hour. Audio.  Merlin audio ID identified its vocalizations as: northern mockingbird, osprey, Baltimore oriole, and tufted titmouse.",Mimus polyglottos,normoc,Species,27870,,.00,0,"",,
618701091,Audio,Northern Mockingbird,Mimus polyglottos,"Sturnus vulgaris -- European Starling; Setophaga petechia -- Yellow Warbler; Icterus spurius -- Orchard Oriole",Paul Sellin,2024-05-08,2024,5,8,1029,United States,US-TX-265,Texas,Kerr,Heart of the Hills Fisheries Ctr. (HOTW 069),30.1574845,-99.3481100,Adult – 1,Song,Not Used,"","",,,Samsung smartphone m4a file converted to wav using Lexis Audio,,,,S172917913,"",,,"YEWA, OROR, EUST also in there",,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
618700920,Audio,Northern Mockingbird,Mimus polyglottos,Setophaga petechia -- Yellow Warbler,Paul Sellin,2024-05-08,2024,5,8,1029,United States,US-TX-265,Texas,Kerr,Heart of the Hills Fisheries Ctr. (HOTW 069),30.1574845,-99.3481100,Adult – 1,Song,Not Used,"","",,,Samsung smartphone m4a file converted to wav using Lexis Audio,,,,S172917913,"",,,Also YEWA,,Mimus polyglottos,normoc,Species,27870,,3.00,1,"",,
618700716,Audio,Northern Mockingbird,Mimus polyglottos,Baeolophus atricristatus -- Black-crested Titmouse,Paul Sellin,2024-05-08,2024,5,8,1029,United States,US-TX-265,Texas,Kerr,Heart of the Hills Fisheries Ctr. (HOTW 069),30.1574845,-99.3481100,"",Song,Not Used,"","",,,Samsung smartphone m4a file converted to wav using Lexis Audio,,,,S172917913,"",,,BCTI in there,,Mimus polyglottos,normoc,Species,27870,,2.00,1,"",,
618678867,Audio,Northern Mockingbird,Mimus polyglottos,,Robert Russo,2024-04-26,2024,4,26,1100,United States,US-NC-003,North Carolina,Alexander,Rocky Face Mountain Recreational Area,35.9636786,-81.1192581,"",,Unspecified,"","",,,,,,,S172873485,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618670851,Audio,Northern Mockingbird,Mimus polyglottos,,Marjel Morales Gato,2024-05-08,2024,5,8,828,Cuba,CU-11,Holguín,,Cruce de Cristino - La Agraria.,20.7595084,-76.3199513,"",,Unspecified,"","",,,,,,,S172815723,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618663156,Audio,Northern Mockingbird,Mimus polyglottos,,Gary Leavens,2024-05-08,2024,5,8,1011,United States,US-FL-095,Florida,Orange,US-FL-Orlando-4000 Central Florida Blvd,28.6016340,-81.1967910,Adult – 2,Flying,Not Used,"","",,,Merlin on iPhone 13,,,,S172799024,"",,,Edited with Raven Lite to remove noise in the lower frequencies.  The NOMOs were swooping over the crow while making these noises.,Hissing and swooping down on the crow,Mimus polyglottos,normoc,Species,27870,,2.50,2,"",,
618662026,Audio,Northern Mockingbird,Mimus polyglottos,,Billy Medley,2024-05-08,2024,5,8,645,United States,US-NM-061,New Mexico,Valencia,North of Belen Marsh North on drainage canal,34.7045431,-106.7698241,"",,Unspecified,"","",,,,,,,S172796688,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618646226,Audio,Northern Mockingbird,Mimus polyglottos,,Robin M,2024-05-07,2024,5,7,1809,United States,US-NJ-013,New Jersey,Essex,Precision  Escalator,40.7685420,-74.3651720,"",,Unspecified,"","",,,,,,,S172728388,"",,,,It had Merlin fooled. These are all one bird.,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
618646225,Audio,Northern Mockingbird,Mimus polyglottos,,Robin M,2024-05-07,2024,5,7,1809,United States,US-NJ-013,New Jersey,Essex,Precision  Escalator,40.7685420,-74.3651720,"",,Unspecified,"","",,,,,,,S172728388,"",,,,It had Merlin fooled. These are all one bird.,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
618637809,Audio,Northern Mockingbird,Mimus polyglottos,,Lance Tanino,2024-05-07,2024,5,7,528,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S172623595,"",,,,,Mimus polyglottos,normoc,Species,27870,,5.00,1,,,
618637745,Audio,Northern Mockingbird,Mimus polyglottos,,Lance Tanino,2024-05-07,2024,5,7,528,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S172623595,"",,,,,Mimus polyglottos,normoc,Species,27870,,3.00,1,,,
618637636,Audio,Northern Mockingbird,Mimus polyglottos,,Lance Tanino,2024-05-07,2024,5,7,528,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S172623595,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618637605,Audio,Northern Mockingbird,Mimus polyglottos,,Lance Tanino,2024-05-07,2024,5,7,528,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S172623595,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618637481,Audio,Northern Mockingbird,Mimus polyglottos,,Lance Tanino,2024-05-07,2024,5,7,528,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S172623595,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
618637321,Audio,Northern Mockingbird,Mimus polyglottos,,Lance Tanino,2024-05-07,2024,5,7,528,United States,US-HI-001,Hawaii,Hawaii,"HI: Ouli Gulch (2161' el.) / Lanikepu Valley / Kamuela View Estates",20.0266318,-155.7182075,"",,Unspecified,"","",,,,,,,S172623595,"",,,,,Mimus polyglottos,normoc,Species,27870,,.00,0,,,
