ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
495714771,Audio,Northern Cardinal,Cardinalis cardinalis,,Lisa Cancade Hackett,2022-10-19,2022,10,19,1136,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult – 2,Call,Unspecified,"","",,,iPhone Xs,,Merlin Bird Sound app,,S120953300,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
495714561,Audio,Northern Cardinal,Cardinalis cardinalis,"Polioptila caerulea -- Blue-gray Gnatcatcher; Pitangus sulphuratus -- Great Kiskadee",Lisa Cancade Hackett,2022-10-19,2022,10,19,1136,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult – 1,Call,Unspecified,"","",,,iPhone Xs,,Merlin Bird Sound app,,S120953300,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
495399781,Audio,Northern Cardinal,Cardinalis cardinalis,,Anthony Robinson,2022-10-18,2022,10,18,638,United States,US-AZ-013,Arizona,Maricopa,Tres Rios Overbank Wetlands (permit required),33.3894020,-112.2597653,"",,Unspecified,"","",,,,,,,S120895194,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
495348211,Audio,Northern Cardinal,Cardinalis cardinalis,Corvus brachyrhynchos -- American Crow,John Tollefson,2022-10-16,2022,10,16,757,United States,US-VA-179,Virginia,Stafford,"Tangent's House",38.3587580,-77.5026580,"",Call,Unspecified,"","",,,,,,,S120760587,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
495195201,Audio,Northern Cardinal,Cardinalis cardinalis,,Hugh & Regina,2022-10-17,2022,10,17,731,United States,US-AZ-013,Arizona,Maricopa,Beeline Highway--Bushnell Tanks Trailhead,33.8691035,-111.4651258,"",,Unspecified,"","",,,,,,,S120914103,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
495126061,Audio,Northern Cardinal,Cardinalis cardinalis,,Jeff Kenney,2022-10-18,2022,10,18,917,United States,US-PA-029,Pennsylvania,Chester,Washington Avenue Compound,40.1292207,-75.5229191,"",,Unspecified,"","",,,,,,,S120906194,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
495098221,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-18,2022,10,18,840,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120901275,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
495096641,Audio,Northern Cardinal,Cardinalis cardinalis,,Jeff Kenney,2022-10-14,2022,10,14,1719,United States,US-PA-029,Pennsylvania,Chester,ChesLen Preserve (closed Thursdays),39.9239160,-75.7243180,"",,Unspecified,"","",,,,,,,S120673692,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
495090391,Audio,Northern Cardinal,Cardinalis cardinalis,,Greg Gillson,2022-10-17,2022,10,17,1049,United States,US-AZ-019,Arizona,Pima,"210 West 2nd Avenue, Ajo",32.3800019,-112.8640239,"",,Unspecified,"","",,,,,,,S120848221,"",,,,Female. First for my yard.,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
495021141,Audio,Northern Cardinal,Cardinalis cardinalis,Corvus brachyrhynchos -- American Crow,John Tollefson,2022-10-15,2022,10,15,724,United States,US-VA-179,Virginia,Stafford,"Tangent's House",38.3587580,-77.5026580,"",Call,Unspecified,"","",,,,,,,S120692368,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
494858971,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-17,2022,10,17,910,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120859887,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
494589951,Audio,Northern Cardinal,Cardinalis cardinalis,,Ethan Kang,2022-10-16,2022,10,16,648,United States,US-PA-045,Pennsylvania,Delaware,Greycar Rion--Front Yard Recording,39.8489410,-75.5180080,"",Call,Unspecified,"","",,,Samsung Galaxy Note 20,,Red Solo Cup Parabola,,S120758775,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
494589941,Audio,Northern Cardinal,Cardinalis cardinalis,,Ethan Kang,2022-10-16,2022,10,16,648,United States,US-PA-045,Pennsylvania,Delaware,Greycar Rion--Front Yard Recording,39.8489410,-75.5180080,"",Song,Unspecified,"","",,,Samsung Galaxy Note 20,,Red Solo Cup Parabola,,S120758775,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
494589931,Audio,Northern Cardinal,Cardinalis cardinalis,,Ethan Kang,2022-10-16,2022,10,16,648,United States,US-PA-045,Pennsylvania,Delaware,Greycar Rion--Front Yard Recording,39.8489410,-75.5180080,"",Call,Unspecified,"","",,,Samsung Galaxy Note 20,,Red Solo Cup Parabola,,S120758775,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
494503181,Audio,Northern Cardinal,Cardinalis cardinalis,,Marie-Pierre Rainville,2022-10-16,2022,10,16,1046,Canada,CA-QC-QU,Quebec,Québec,La terre de chez nous,46.8077669,-71.4039107,"",,Unspecified,"","",,,,,,,S120802245,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
494434071,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-16,2022,10,16,955,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120796283,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
494231371,Audio,Northern Cardinal,Cardinalis cardinalis,,Richard Stanton,2022-10-15,2022,10,15,1113,United States,US-MO-019,Missouri,Boone,Perry Phillips Lake,38.8966354,-92.2923231,"",,Unspecified,"","",,,,,,,S120717300,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
494166831,Audio,Northern Cardinal,Cardinalis cardinalis,,Richard Littauer,2022-10-07,2022,10,7,732,United States,US-VT-023,Vermont,Washington,North Branch Nature Center,44.2852000,-72.5746000,"",,Unspecified,"","",,,,,,,S120122605,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
494026021,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-15,2022,10,15,855,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120722432,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
493847121,Audio,Northern Cardinal,Cardinalis cardinalis,,Christian Rixen,2022-10-14,2022,10,14,1113,United States,US-MA-027,Massachusetts,Worcester,"11 Prospect Street, Princeton, Massachusetts, US (42.451, -71.877)",42.4513093,-71.8769612,"",,Unspecified,"","",,,,,,,S120682676,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,1.00,1,,,
493722361,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-14,2022,10,14,1000,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120663884,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
493692251,Audio,Northern Cardinal,Cardinalis cardinalis,,Nathan Pieplow,2012-03-28,2012,3,28,800,United States,US-NE-141,Nebraska,Platte,Loup Park,41.4965889,-97.3822546,"",,Unspecified,"","",,,,,,,S120658119,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
493427661,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-13,2022,10,13,1130,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120605811,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,2.00,1,,,
493396051,Audio,Northern Cardinal,Cardinalis cardinalis,,Lois McDonald,2022-10-13,2022,10,13,900,United States,US-OH-045,Ohio,Fairfield,"1334 E. Walnut St., Lancaster",39.7118536,-82.5756817,"",Call,Not Used,"","",,,Moto e6 Android 9,,,,S120599242,"",,,Merlin SoundID to Windows 10 WavePad Master v6.11.  ,"'Tik""ing in W neighbor's S side pine tree.  Audio",Cardinalis cardinalis,norcar,Species,34224,,.00,0,"",,
493229321,Audio,Northern Cardinal,Cardinalis cardinalis,,Hugh & Regina,2022-10-10,2022,10,10,612,United States,US-AZ-013,Arizona,Maricopa,Base and Meridian WA,33.3791718,-112.3074389,"",,Unspecified,"","",,,,,,,S120386588,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
493159711,Audio,Northern Cardinal,Cardinalis cardinalis,,Vivian Young,2022-10-12,2022,10,12,938,United States,US-NY-005,New York,Bronx,"New York Botanical Garden, New York US-NY 40.86410, -73.88219",40.8641000,-73.8821940,"",,Unspecified,"","",,,,,,,S120559798,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
493097831,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-12,2022,10,12,730,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120549886,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
492922961,Audio,Northern Cardinal,Cardinalis cardinalis,"Cyanocitta cristata -- Blue Jay; Setophaga caerulescens -- Black-throated Blue Warbler; Corvus brachyrhynchos -- American Crow; Parkesia motacilla -- Louisiana Waterthrush; Polioptila caerulea -- Blue-gray Gnatcatcher",David Simpson,2022-10-10,2022,10,10,723,United States,US-FL-087,Florida,Monroe,Big Cypress NP--Pinecrest Campground,25.7612667,-80.9193969,"","",Not Used,"","",,,iPhone 11 pro max  Song Sleuth app,,,,S120398347,"",,,"Recorded with iPhone 11 Pro Max  Song Sleuth app Edited (normalized, trimmed, hpf 550) with Audacity Audition",,Cardinalis cardinalis,norcar,Species,34224,,1.00,1,"",,
492801331,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-11,2022,10,11,840,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120501670,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
492657261,Audio,Northern Cardinal,Cardinalis cardinalis,,Joseph Aubert,2022-09-01,2022,9,1,1530,United States,US-MS-045,Mississippi,Hancock,Logtown,30.2794608,-89.6296459,"",,Unspecified,"","",,,,,,,S120433626,"",,,,"Seems like a northern cardinal primarily, with a Carolina wren coming in later",Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
492471291,Audio,Northern Cardinal,Cardinalis cardinalis,Passerellidae sp. -- new world sparrow sp.,Shari Schwartz,2022-09-25,2022,9,25,1800,United States,US-NE-025,Nebraska,Cass,MoPac Trail--east of Eagle,40.8163913,-96.4159727,Unknown – 3,Call,Not Used,"","",,,Zoom Q3,,,,S119865421,"",,,"was confused if trills came from NOCAs but found a match in Pieplow's ""twitter"" calls; lower typical ""psit"" calls also given",,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
492338811,Audio,Northern Cardinal,Cardinalis cardinalis,,Pilling NFC,2022-10-08,2022,10,8,2047,United States,US-NJ-007,New Jersey,Camden,Pilling Lake Bed,39.8006853,-74.9810457,"",Flight Call,Unspecified,"","",,,,,,,S120385068,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,"",,
492335161,Audio,Northern Cardinal,Cardinalis cardinalis,,Pipilo erythrophthalmus,2022-10-10,2022,10,10,735,United States,US-NY-093,New York,Schenectady,"Mohawk-Hudson Bike-Hike Trail, Ferry Rd.",42.7876687,-73.8359056,"Adult Female – 1; Adult Male – 1","Call; Duet",Not Used,"","",,,,,,,S120382548,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,"",,
492245331,Audio,Northern Cardinal,Cardinalis cardinalis,,Jennifer Lorden,2022-10-08,2022,10,8,830,Canada,CA-QC-MR,Quebec,Montréal,Parc du Mt-Royal,45.5055593,-73.5882289,"",,Unspecified,"","",,,,,,,S120365330,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
492240511,Audio,Northern Cardinal,Cardinalis cardinalis,,Norman Soskel,2022-10-06,2022,10,6,753,United States,US-TN-157,Tennessee,Shelby,Shelby Farms Park--Gardner Rd. Marsh,35.1424179,-89.8488404,"",,Unspecified,"","",,,Zoom F3,Wildtronics Pro Mono,Parabola,,S120237457,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
492058041,Audio,Northern Cardinal,Cardinalis cardinalis,,Jasmine Hoge,2022-10-09,2022,10,9,1312,Canada,CA-QC-MR,Quebec,Montréal,"65 Boul Kirkland, Kirkland CA-QC 45.44209, -73.85906",45.4420910,-73.8590630,"",,Unspecified,"","",,,,,,,S120326340,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491997161,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-09,2022,10,9,900,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120327092,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491922101,Audio,Northern Cardinal,Cardinalis cardinalis,,Ethan Kang,2022-10-09,2022,10,9,700,United States,US-PA-045,Pennsylvania,Delaware,Greycar Rion--Front Yard Recording,39.8489410,-75.5180080,"",Call,Unspecified,"","",,,Samsung Galaxy Note 20,,Red Solo Cup Parabola,,S120306460,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
491779431,Audio,Northern Cardinal,Cardinalis cardinalis,,Norman Soskel,2022-10-08,2022,10,8,725,United States,US-TN-157,Tennessee,Shelby,Shelby Farms Park--Gardner Rd. Marsh,35.1424179,-89.8488404,"",,Unspecified,"","",,,Zoom F3,Wildtronics Pro Mono,Parabola,,S120237341,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
491703751,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Wistrom,2022-09-29,2022,9,29,707,United States,US-NY-061,New York,New York,Central Park,40.7715482,-73.9724819,"",,Unspecified,"","",,,,,,,S119662632,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
491686401,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Wistrom,2022-09-06,2022,9,6,726,United States,US-MI-121,Michigan,Muskegon,Muskegon Lake Nature Preserve,43.2619874,-86.2505293,"",,Unspecified,"","",,,,,,,S118200478,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491684551,Audio,Northern Cardinal,Cardinalis cardinalis,,Patrick Robinson,2022-10-08,2022,10,8,1000,United States,US-OH-123,Ohio,Ottawa,Marblehead Lighthouse SP,41.5359119,-82.7119446,"",,Unspecified,"","",,,,,,,S120230965,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491683661,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Wistrom,2022-09-05,2022,9,5,915,United States,US-MI-121,Michigan,Muskegon,Winnetaska Rd./Nugent Sand Lagoons,43.1957182,-86.3090980,"",,Unspecified,"","",,,,,,,S118176248,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491683441,Audio,Northern Cardinal,Cardinalis cardinalis,,Estela Quintero-Weldon,2022-10-08,2022,10,8,1110,Canada,CA-ON-MI,Ontario,Middlesex,"PS farm - 1994–2020 Adelaide St N, Middlesex Centre CA-ON 43.05240, -81.26520",43.0523950,-81.2652000,"",,Unspecified,"","",,,,,,,S120266535,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491647091,Audio,Northern Cardinal,Cardinalis cardinalis,,Heidi Ananthakrishnan,2022-10-08,2022,10,8,953,United States,US-VA-013,Virginia,Arlington,"Fillmore Park, Arlington US-VA 38.87559, -77.08721",38.8755940,-77.0872100,"",,Unspecified,"","",,,,,,,S120213179,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,2,,,
491634641,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Wistrom,2022-08-16,2022,8,16,658,United States,US-MI-121,Michigan,Muskegon,Muskegon Lake Nature Preserve,43.2619874,-86.2505293,"",,Unspecified,"","",,,,,,,S117027103,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491506591,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-08,2022,10,8,830,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120219570,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491410951,Audio,Northern Cardinal,Cardinalis cardinalis,,Eilidh Hall,2022-09-27,2022,9,27,746,United States,US-SC-025,South Carolina,Chesterfield,Cheraw SP,34.6349028,-79.9130917,"",,Unspecified,"","",,,,,,,S119529116,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
491199191,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-07,2022,10,7,845,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120140698,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,2.00,1,,,
490946441,Audio,Northern Cardinal,Cardinalis cardinalis,Poecile atricapillus -- Black-capped Chickadee,Jean Roberge,2022-10-06,2022,10,6,1433,Canada,CA-QC-QU,Quebec,Québec,"Cour du 350 de la Tourelle, Québec CA-QC (46.8103,-71.2248)",46.8103986,-71.2247233,"",,Unspecified,"","",,,,,,,S120093060,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,2,,,
490910251,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-06,2022,10,6,900,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120084707,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490878021,Audio,Northern Cardinal,Cardinalis cardinalis,,Andrew Lee,2022-10-06,2022,10,6,1146,United States,US-ME-005,Maine,Cumberland,Cross Town Trail,43.6815590,-70.4224450,Juvenile – 1,,Unspecified,"","",,,iPhone,,,,S120077868,"",,,,Seen and audio recorded,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490863591,Audio,Northern Cardinal,Cardinalis cardinalis,,Dave Grise,2022-07-23,2022,7,23,929,United States,US-PA-049,Pennsylvania,Erie,Asbury Woods Nature Center,42.0613244,-80.1720643,"",,Unspecified,"","",,,,,,,S115600991,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490668591,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-05,2022,10,5,930,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120020138,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490668581,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-05,2022,10,5,930,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S120020138,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490628161,Audio,Northern Cardinal,Cardinalis cardinalis,,Andrew Core,2022-10-04,2022,10,4,837,United States,US-AZ-019,Arizona,Pima,Higgins Feather,32.3504607,-111.1288707,"",,Unspecified,"","",,,,,,,S119954784,"",,,chip note plus alarm call,Young male,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490445881,Audio,Northern Cardinal,Cardinalis cardinalis,Poecile atricapillus -- Black-capped Chickadee,Marjorie Watson,2022-10-03,2022,10,3,810,United States,US-MA-009,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,"",Call,Not Used,"","",,,iPhone 6,,,,S119917071,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
490376031,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-04,2022,10,4,1145,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S119968476,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490352011,Audio,Northern Cardinal,Cardinalis cardinalis,,Victoria Figiel,2022-10-04,2022,10,4,1405,United States,US-GA-089,Georgia,DeKalb,2 Fairfield Drive,33.7745396,-84.2721538,"",,Unspecified,"","",,,,,,,S119964379,"",,,,"Heard the single chirp of the Northern Cardinal, but louder sounds are the Carolina Wren and American Crow.",Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490237941,Audio,Northern Cardinal,Cardinalis cardinalis,,Nolan Hayden,2022-09-24,2022,9,24,820,United States,US-ME-013,Maine,Knox,Clark Island,43.9868246,-69.1827106,"",,Unspecified,"","",,,,,,,S119338945,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
490070191,Audio,Northern Cardinal,Cardinalis cardinalis,Thryothorus ludovicianus -- Carolina Wren,Norman Soskel,2022-10-03,2022,10,3,1113,United States,US-TN-157,Tennessee,Shelby,International Harvester Managerial Park,35.2486199,-89.7477385,"",,Unspecified,"","",,,Zoom F3,Wildtronics Pro Mono,Parabola,,S119919296,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
490010721,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2022-10-03,2022,10,3,850,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,,,,,S119909891,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,5.00,2,,,
489946321,Audio,Northern Cardinal,Cardinalis cardinalis,,Andrew DeMarco,2022-04-13,2022,4,13,633,United States,US-AZ-023,Arizona,Santa Cruz,Santa Gertrudis Lane (foot access only),31.5620774,-111.0470420,"",,Unspecified,"","",,,,,,,S111136022,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
489934041,Audio,Northern Cardinal,Cardinalis cardinalis,Zonotrichia albicollis -- White-throated Sparrow,Robert Bruss,2022-09-30,2022,9,30,1524,United States,US-WI-073,Wisconsin,Marathon,Home,44.9605164,-89.6137190,"",Call,Unspecified,"","",,,iPhone SE 2020,,,,S119876217,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
489875321,Audio,Northern Cardinal,Cardinalis cardinalis,,Jarod Hitchings,2022-09-08,2022,9,8,1615,United States,US-IL-167,Illinois,Sangamon,Waldrop Park,39.8950249,-89.5880847,"",,Unspecified,"","",,,,,,,S118351339,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489873321,Audio,Northern Cardinal,Cardinalis cardinalis,,Jarod Hitchings,2022-09-08,2022,9,8,1615,United States,US-IL-167,Illinois,Sangamon,Waldrop Park,39.8950249,-89.5880847,"",,Unspecified,"","",,,,,,,S118351339,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489871141,Audio,Northern Cardinal,Cardinalis cardinalis,,Jarod Hitchings,2022-09-10,2022,9,10,1658,United States,US-IL-167,Illinois,Sangamon,Flaggland Park Pond,39.8895182,-89.6119732,"",,Unspecified,"","",,,,,,,S118469220,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489870601,Audio,Northern Cardinal,Cardinalis cardinalis,,Jarod Hitchings,2022-09-11,2022,9,11,1334,United States,US-IL-167,Illinois,Sangamon,Waldrop Park,39.8950249,-89.5880847,"",,Unspecified,"","",,,,,,,S118521549,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489868301,Audio,Northern Cardinal,Cardinalis cardinalis,,Jarod Hitchings,2022-09-13,2022,9,13,1005,United States,US-IL-167,Illinois,Sangamon,"Lost Bridge Trail Pond,  Springfield",39.7781832,-89.6037090,"",,Unspecified,"","",,,,,,,S118659268,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489860171,Audio,Northern Cardinal,Cardinalis cardinalis,Thryothorus ludovicianus -- Carolina Wren,John Neill,2017-11-10,2017,11,10,1350,United States,US-GA-121,Georgia,Fulton,Piedmont Park,33.7836417,-84.3774891,"","",Not Used,"","",,,iPhone 6s Voice Memo App,,,,S40443103,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,1.00,1,"",,
489858341,Audio,Northern Cardinal,Cardinalis cardinalis,,Jarod Hitchings,2022-09-24,2022,9,24,1330,United States,US-IL-167,Illinois,Sangamon,Carpenter-Gurgens Park,39.8675979,-89.6324862,"",,Unspecified,"","",,,,,,,S119347975,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489857451,Audio,Northern Cardinal,Cardinalis cardinalis,,John Neill,2018-02-03,2018,2,3,701,United States,US-TX-439,Texas,Tarrant,"851 Kirkwood Blvd, Southlake US-TX (32.9507,-97.1199)",32.9507030,-97.1198740,"","",Not Used,"","",,,iPhone 6s Voice Memo App,,,,S42476434,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,"",,
489621901,Audio,Northern Cardinal,Cardinalis cardinalis,,John Meredig,2022-10-02,2022,10,2,603,United States,US-IN-173,Indiana,Warrick,Youngblood Rd. Area,37.9460250,-87.3039722,"",,Unspecified,"","",,,,,,,S119840406,"",,,,Recorded chips (accidentally while trying to get gray-cheeked thrush) by Youngblood N pit at 6:25. Screech-owls also audible.,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489477661,Audio,Northern Cardinal,Cardinalis cardinalis,,Rob Porter,2022-07-17,2022,7,17,1224,United States,US-NY-009,New York,Cattaraugus,"Allegany SP--Red House Maintenance Area, S Mtn Rd.",42.1060938,-78.7520450,"",,Unspecified,"","",,,,,,,S115878315,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489477651,Audio,Northern Cardinal,Cardinalis cardinalis,,Rob Porter,2022-07-17,2022,7,17,1224,United States,US-NY-009,New York,Cattaraugus,"Allegany SP--Red House Maintenance Area, S Mtn Rd.",42.1060938,-78.7520450,"",,Unspecified,"","",,,,,,,S115878315,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489453741,Audio,Northern Cardinal,Cardinalis cardinalis,,Estela Quintero-Weldon,2022-10-01,2022,10,1,1600,Canada,CA-ON-MI,Ontario,Middlesex,Ten Mile Farm (Gazebo) - Private Property,43.0852082,-81.3067350,"",,Unspecified,"","",,,,,,,S119806730,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
489337321,Audio,Northern Cardinal,Cardinalis cardinalis,,Mariam Ohanjanyan,2022-09-16,2022,9,16,740,United States,US-PA-003,Pennsylvania,Allegheny,"484-452 Hoodridge Drive, Castle Shannon",40.3671431,-80.0316871,"",,Unspecified,"","",,,,,,,S118834917,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
